"TOA5","CR800Series","CR800","35658","CR800.Std.28","CPU:Ultralytics1.CR8","18129","Five_Sec"
"TIMESTAMP","RECORD","BattV","PTemp_C","SlrW","AirTC","RH","NMEASent(1)","NMEASent(2)","Latitude_A","Latitude_B","Longitude_A","Longitude_B","Speed","Course","MagVar","FixQual","NumSats","Altitude","PPS","SecSinceGPRMC","GPSReady","MaxClockChange","NumClockChange","BP_kPa","VWC","EC","T","P","PA","VR"
"TS","RN","Volts","Deg C","W/m^2","Deg C","%","","","degrees","minutes","degrees","minutes","knots","degrees","degrees","code","count","meters","microseconds","seconds","count","milliseconds","count","kPa","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2015-09-14 14:27:40",37,12.92,14.4,119.2,20.94,39.43,"$GPRMC,192736,A,6448.7553,N,14745.6642,W,000.0,178.2,140915,019.4,E","$GPGGA,192736,6448.7553,N,14745.6642,W,1,08,1.2,120.7,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,8,120.7,"NAN",0.09,0,0,0,98.1,0,0.001,14.6,1.003,1.079,1
"2015-09-14 14:27:45",38,12.92,14.4,119.2,20.94,39.36,"$GPRMC,192741,A,6448.7553,N,14745.6642,W,000.0,178.2,140915,019.4,E","$GPGGA,192741,6448.7553,N,14745.6642,W,1,09,1.0,120.7,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,9,120.7,"NAN",0.09,0,0,0,98.2,0,0.001,14.63,1,1.079,1
"2015-09-14 14:27:50",39,12.93,14.4,119.2,20.94,39.23,"$GPRMC,192746,A,6448.7553,N,14745.6642,W,000.0,178.2,140915,019.4,E","$GPGGA,192746,6448.7553,N,14745.6642,W,1,09,1.0,120.7,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,9,120.7,"NAN",0.09,0,0,0,98.1,0,0.001,14.6,1,1.079,1
"2015-09-14 14:27:55",40,12.93,14.4,119.2,20.94,39.09,"$GPRMC,192751,A,6448.7553,N,14745.6642,W,000.0,178.2,140915,019.4,E","$GPGGA,192751,6448.7553,N,14745.6642,W,1,09,1.0,120.7,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,9,120.7,"NAN",0.08,0,0,0,98.1,0,0.001,14.65,1.003,1.079,1
"2015-09-14 14:28:00",41,12.93,14.4,119.2,20.88,39.02,"$GPRMC,192756,A,6448.7553,N,14745.6642,W,000.0,178.2,140915,019.4,E","$GPGGA,192756,6448.7553,N,14745.6642,W,1,09,1.0,120.7,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,9,120.7,"NAN",0.05,0,0,0,98.2,0,0.001,14.62,1,1.079,1
"2015-09-14 14:28:05",42,12.93,14.42,119.2,20.91,39.23,"$GPRMC,192801,A,6448.7553,N,14745.6642,W,000.0,178.2,140915,019.4,E","$GPGGA,192801,6448.7553,N,14745.6642,W,1,09,1.0,120.7,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,9,120.7,"NAN",0.08,0,0,0,98.1,0,0.001,14.62,1.003,1.079,1
"2015-09-14 14:28:10",43,12.93,14.42,119.2,20.91,39.19,"$GPRMC,192806,A,6448.7553,N,14745.6642,W,000.0,178.2,140915,019.4,E","$GPGGA,192806,6448.7553,N,14745.6642,W,1,09,1.0,120.8,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,9,120.8,"NAN",0.08,0,0,0,98.2,0,0.001,14.62,1.002,1.079,1
"2015-09-14 14:28:15",44,12.93,14.42,118.8,20.88,39.12,"$GPRMC,192811,A,6448.7553,N,14745.6642,W,000.0,178.2,140915,019.4,E","$GPGGA,192811,6448.7553,N,14745.6642,W,1,09,1.0,120.8,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,9,120.8,"NAN",0.08,0,0,0,98.2,0,0.001,14.65,1.003,1.079,1
"2015-09-14 14:28:20",45,12.93,14.42,118.8,20.88,39.19,"$GPRMC,192816,A,6448.7553,N,14745.6642,W,000.0,178.2,140915,019.4,E","$GPGGA,192816,6448.7553,N,14745.6642,W,1,09,1.0,120.8,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,9,120.8,"NAN",0.08,0,0,0,98.1,0,0,14.66,1.006,1.079,1
"2015-09-14 14:28:25",46,12.93,14.42,118.5,20.88,39.33,"$GPRMC,192821,A,6448.7553,N,14745.6642,W,000.0,178.2,140915,019.4,E","$GPGGA,192821,6448.7553,N,14745.6642,W,1,09,1.0,120.8,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,9,120.8,"NAN",0.07,0,0,0,98.2,0,0.001,14.68,1.003,1.079,1
